(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.9829806910682652, -1.4654626223689544)
(5.597782204237403, -1.496645948441214)
(5.655897384563695, -1.1122778743519606)
(7.990498471603415, -1.1438786826482727)
(3.977889421866423, -1.4422589803678911)
(5.586518136020379, -1.4733365016093032)
(5.655316237297497, -1.119702000375106)
(7.980237918895986, -1.1512588497775167)
(3.9773159162993097, -1.4398297733111738)
(5.585282764223899, -1.4708955357096027)
(5.655086378826471, -1.1211007027789168)
(7.978853037404492, -1.1526507613121353)
(3.9773159162993097, -1.4398297733111738)
(5.585282764223899, -1.4708955357096027)
(5.655086378826471, -1.1211007027789168)
(7.978853037404492, -1.1526507613121353)
(3.973873102658853, -1.425874397614198)
(5.577980752402659, -1.4568700923519196)
(5.652885216181242, -1.1339313797868733)
(7.969095967601963, -1.1654302561434207)
(3.9731938060398115, -1.4232356331837903)
(5.576560889143154, -1.4542175964446777)
(5.652232188036532, -1.1379859058118573)
(7.966726852951544, -1.169471667805839)
(3.9731938060398115, -1.4232356331837903)
(5.576560889143154, -1.4542175964446777)
(5.652232188036532, -1.1379859058118573)
(7.966726852951544, -1.169471667805839)
(3.9731938060398115, -1.4232356331837903)
(5.576560889143154, -1.4542175964446777)
(5.652232188036532, -1.1379859058118573)
(7.966726852951544, -1.169471667805839)
(3.972842109427639, -1.4218829811999236)
(5.575828240352823, -1.4528578459619366)
(5.65185053157778, -1.140457322172678)
(7.965400295868907, -1.1719356471880855)
(3.972758445065449, -1.421562531573696)
(5.5756541945150255, -1.4525357087431678)
(5.651754475875541, -1.1410928114330565)
(7.965072223868833, -1.1725692873968407)
(3.9720183478936364, -1.4187495873105016)
(5.574118548681521, -1.4497078531445748)
(5.650788320144228, -1.1478374903054636)
(7.961882398425681, -1.1792957978748724)
(3.9718918783742225, -1.418272746653848)
(5.573856834697311, -1.4492284674182578)
(5.650595418051981, -1.1492717824976209)
(7.961266519655459, -1.1807265444955095)
(3.9718918783742225, -1.418272746653848)
(5.573856834697311, -1.4492284674182578)
(5.650595418051981, -1.1492717824976209)
(7.961266519655459, -1.1807265444955095)
(3.9722216761567704, -1.419518542934541)
(5.57453973737202, -1.4504809023622396)
(5.651078391156417, -1.145739499917609)
(7.962820764444011, -1.1772031868007655)
(3.9726765062193787, -1.4212491814645354)
(5.575483827668902, -1.4522207062346824)
(5.651658226672391, -1.141735368558794)
(7.964745670926114, -1.1732100002736192)
(3.9726765062193787, -1.4212491814645354)
(5.575483827668902, -1.4522207062346824)
(5.651658226672391, -1.141735368558794)
(7.964745670926114, -1.1732100002736192)
(3.971607953955038, -1.417206234950942)
(5.573270015334468, -1.4481562451442982)
(5.650116475545283, -1.1529825231520858)
(7.959763139635551, -1.1844285822860765)
(3.9714144513752587, -1.4164825103968743)
(5.5728706530480405, -1.4474286311098727)
(5.649738515286809, -1.1560800015916937)
(7.958600371028082, -1.187519284645241)
(3.9714144513752587, -1.4164825103968743)
(5.5728706530480405, -1.4474286311098727)
(5.649738515286809, -1.1560800015916937)
(7.958600371028082, -1.187519284645241)
(3.9714144513752587, -1.4164825103968743)
(5.5728706530480405, -1.4474286311098727)
(5.649738515286809, -1.1560800015916937)
(7.958600371028082, -1.187519284645241)
(3.9714144513752587, -1.4164825103968743)
(5.5728706530480405, -1.4474286311098727)
(5.649738515286809, -1.1560800015916937)
(7.958600371028082, -1.187519284645241)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.971507434754804, -1.4168299654274776)
(5.573062500302824, -1.447777954899857)
(5.649926795088276, -1.1545169217604452)
(7.959177140304317, -1.1859595707468031)
(3.979908996442681, -1.7290527766033483)
(5.598541742375132, -1.7549655932720754)
(5.65207742075227, -1.4727366204509784)
(7.97261289782459, -1.4989367246403902)
(3.9809380323595622, -1.7814449645375683)
(5.60166799508656, -1.806660221544061)
(5.652325230069903, -1.5259792148163844)
(7.974213224979519, -1.5514588864465164)
(3.9809380323595622, -1.7814449645375683)
(5.60166799508656, -1.806660221544061)
(5.652325230069903, -1.5259792148163844)
(7.974213224979519, -1.5514588864465164)
(3.9851287686592163, -2.051569091165373)
(5.6144087954380915, -2.0736900259007163)
(5.653298523165887, -1.7999301983625402)
(7.980621795326958, -1.8222289718574622)
(3.985173382871221, -2.0550883916496123)
(5.614544501219489, -2.077173821330045)
(5.653308569315107, -1.8034939161457257)
(7.98068904984037, -1.8257563234260887)
(3.985608096705971, -2.09029515567497)
(5.615866861598716, -2.1120313446172103)
(5.653406102709294, -1.8391381890629592)
(7.981343260791638, -1.8610430354791856)
(3.9868709666115723, -2.2031147374437645)
(5.61970902274824, -2.2238002856289603)
(5.653685759001523, -1.9532805314059005)
(7.983232232816845, -1.9741113141911715)
(3.9871943333177615, -2.2348855226534634)
(5.620692973138881, -2.255292715715663)
(5.653756474809608, -1.9854034118002573)
(7.9837131040531695, -2.0059500261400496)
(3.9874370555099286, -2.2596075451403186)
(5.621431570089566, -2.2798031124062175)
(5.653809312908388, -2.010393581516774)
(7.984073283988373, -2.0307242572812427)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.9874711227814053, -2.263140058523161)
(5.621535238145831, -2.2833057337490876)
(5.653816712329152, -2.013964002464124)
(7.984123784110355, -2.0342641843850964)
(3.98837292118061, -2.1710418266391533)
(5.624277390462053, -2.19040053296966)
(5.653990781548985, -1.9320006672137002)
(7.985388837310256, -1.9514780576603348)
(3.988871482509026, -2.118413909805032)
(5.625793637395459, -2.1373107136251095)
(5.654087004730137, -1.8851644578466529)
(7.986088196160399, -1.904171491210009)
(3.988871482509026, -2.118413909805032)
(5.625793637395459, -2.1373107136251095)
(5.654087004730137, -1.8851644578466529)
(7.986088196160399, -1.904171491210009)
(3.988871482509026, -2.118413909805032)
(5.625793637395459, -2.1373107136251095)
(5.654087004730137, -1.8851644578466529)
(7.986088196160399, -1.904171491210009)
(3.9897146358306266, -2.0263144555220762)
(5.628358264176218, -2.044401620088922)
(5.654249716305722, -1.803201061439723)
(7.987270886244114, -1.8213846486381082)
(3.9902940257969557, -1.96052867938041)
(5.63012088458157, -1.978036544490482)
(5.654361513445324, -1.7446557556846172)
(7.988083561924836, -1.7622509251208882)
(3.9902940257969557, -1.96052867938041)
(5.63012088458157, -1.978036544490482)
(5.654361513445324, -1.7446557556846172)
(7.988083561924836, -1.7622509251208882)
(3.9906325116734274, -1.9210570389312025)
(5.631150733794625, -1.9382169431651555)
(5.654426821481047, -1.7095285634813593)
(7.988558323069478, -1.7267705886397695)
(3.99191781439171, -1.7631692253009936)
(5.635062010318285, -1.7789345573711959)
(5.6546747759772575, -1.5690197319685966)
(7.990361006202301, -1.5848485093448879)
(3.99191781439171, -1.7631692253009936)
(5.635062010318285, -1.7789345573711959)
(5.6546747759772575, -1.5690197319685966)
(7.990361006202301, -1.5848485093448879)
(3.99191781439171, -1.7631692253009936)
(5.635062010318285, -1.7789345573711959)
(5.6546747759772575, -1.5690197319685966)
(7.990361006202301, -1.5848485093448879)
(3.9925192632165545, -1.6842246044482116)
(5.636892657488248, -1.6992910951099276)
(5.654790786164034, -1.4987652804359235)
(7.991204513166834, -1.5138870513359661)
(3.992809682675169, -1.6447521247683627)
(5.637776704866453, -1.6594688263049544)
(5.65484679937886, -1.4636380461863348)
(7.991611803756497, -1.4784062231523762)
(3.992809682675169, -1.6447521247683627)
(5.637776704866453, -1.6594688263049544)
(5.65484679937886, -1.4636380461863348)
(7.991611803756497, -1.4784062231523762)
(3.992809682675169, -1.6447521247683627)
(5.637776704866453, -1.6594688263049544)
(5.65484679937886, -1.4636380461863348)
(7.991611803756497, -1.4784062231523762)
(3.9938157555653833, -1.5000187841172046)
(5.640839676580248, -1.5134509346506837)
(5.655040819503296, -1.3348381413879926)
(7.993022688873799, -1.3483093168247835)
(3.993988748048979, -1.4737034835405114)
(5.641366419462764, -1.486901758112678)
(5.655074177612013, -1.3114199694706892)
(7.993265279757767, -1.324655247272516)
(3.9966946196303637, -0.9737053963284842)
(5.649608175991827, -0.9824440082721317)
(5.655595823878324, -0.8664743328969403)
(7.997059459740154, -0.8752236016796905)
(3.997366714603878, -0.8026507718817318)
(5.651656075377538, -0.8098579670480824)
(5.655725355598167, -0.7142559558896056)
(7.998001780173779, -0.721469118121352)
(3.997366714603878, -0.8026507718817318)
(5.651656075377538, -0.8098579670480824)
(5.655725355598167, -0.7142559558896056)
(7.998001780173779, -0.721469118121352)
(3.997756225269104, -0.6842277414430171)
(5.652843071261342, -0.6903734289456447)
(5.655800418625196, -0.6088739725275297)
(7.99854788231763, -0.6150233556515613)
(3.9977956758819464, -0.6710696004620798)
(5.652963298970278, -0.6770972852935717)
(5.655808020921885, -0.5971648619341333)
(7.998603192215362, -0.6031960331756878)
(3.9977956758819464, -0.6710696004620798)
(5.652963298970278, -0.6770972852935717)
(5.655808020921885, -0.5971648619341333)
(7.998603192215362, -0.6031960331756878)
(3.997834360757584, -0.6579114545393394)
(5.653081194093023, -0.6638211259967937)
(5.65581547560888, -0.5854557510924053)
(7.99865742842342, -0.5913687078014244)
(3.9982093510307157, -0.5131715509685922)
(5.65422405884923, -0.5177824290888855)
(5.655887734802652, -0.456655516836286)
(7.999183158573265, -0.46126795365500983)
(3.9982093510307157, -0.5131715509685922)
(5.65422405884923, -0.5177824290888855)
(5.655887734802652, -0.456655516836286)
(7.999183158573265, -0.46126795365500983)
(3.998238845808347, -0.500013353308713)
(5.654313954713966, -0.5045061060267978)
(5.6558934181404865, -0.44494640339442326)
(7.999224509275788, -0.4494405979355491)
(3.9984238623651067, -0.4079058720432271)
(5.654877872320653, -0.41157153556299514)
(5.65592906827004, -0.36298260439336644)
(7.9994838947479066, -0.3666490506245777)
(3.9984238623651067, -0.4079058720432271)
(5.654877872320653, -0.41157153556299514)
(5.65592906827004, -0.36298260439336644)
(7.9994838947479066, -0.3666490506245777)
(3.9984238623651067, -0.4079058720432271)
(5.654877872320653, -0.41157153556299514)
(5.65592906827004, -0.36298260439336644)
(7.9994838947479066, -0.3666490506245777)
(3.998681287783262, -0.22369050133347376)
(5.655662526119558, -0.22570110297497029)
(5.65597866874103, -0.19905498587326462)
(7.999844789766142, -0.20106571657764244)
(3.9987169146378285, -0.18421572799640315)
(5.655771123271635, -0.18587156305934568)
(5.655985533118577, -0.16392763648159314)
(7.9998947360564046, -0.1655835436270816)
(3.9987169146378285, -0.18421572799640315)
(5.655771123271635, -0.18587156305934568)
(5.655985533118577, -0.16392763648159314)
(7.9998947360564046, -0.1655835436270816)
(3.99872725796443, -0.17105746737647778)
(5.655802651780871, -0.1725950407657128)
(5.655987526003593, -0.15221851987488122)
(7.999909236637716, -0.1537561509771064)
(3.9987456461519924, -0.1447409424564117)
(5.655858702801499, -0.14604198453464942)
(5.65599106891164, -0.12880028647643907)
(7.999935015499414, -0.13010136351835752)
(3.998767482210144, -0.1052661473285641)
(5.655925263949659, -0.10621237567529809)
(5.655995276117186, -0.09367293598926398)
(7.999965627981598, -0.09461917778542522)
(3.9987732285566513, -0.09210788060728359)
(5.655942780142544, -0.09293583407784699)
(5.655996383276945, -0.0819638190758115)
(7.9999736839131055, -0.08279178155641172)
(3.998782422724421, -0.06579134522781489)
(5.655970806138918, -0.06638274475495629)
(5.65599815473291, -0.05854558515152875)
(7.999986573416642, -0.05913698796219452)
(3.998782422724421, -0.06579134522781489)
(5.655970806138918, -0.06638274475495629)
(5.65599815473291, -0.05854558515152875)
(7.999986573416642, -0.05913698796219452)
(3.9987858705415746, -0.052633076763320075)
(5.655981315915406, -0.05310619764233349)
(5.6559988190290085, -0.04683646815043631)
(7.999991406984631, -0.04730959071061097)
(3.9987858705415746, -0.052633076763320075)
(5.655981315915406, -0.05310619764233349)
(5.6559988190290085, -0.04683646815043631)
(7.999991406984631, -0.04730959071061097)
(3.9987858705415746, -0.052633076763320075)
(5.655981315915406, -0.05310619764233349)
(5.6559988190290085, -0.04683646815043631)
(7.999991406984631, -0.04730959071061097)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
